VisitID,Species,Breed_Stage,COHORT,N,Colony,DATE,Method
774,SOAL,INCU,AON,7,mid-ridge to west of area 10 and beneath area 11,27/10/2000,SURV
775,SOAL,CHIC,CHIC,0,mid-ridge to west of area 10 and beneath area 11,27/12/2016,SURV
776,SOAL,INCU,AD,0,mid-ridge to west of area 10 and beneath area 11,28/10/2015,SURV
776,SOAL,INCU,AON,0,mid-ridge to west of area 10 and beneath area 11,28/10/2015,SURV
777,SOAL,CHIC,CHIC,1,mid-ridge to west of area 10 and beneath area 11,28/12/2009,SURV
778,SOAL,INCU,AD,11,mid-ridge to west of area 10 and beneath area 11,29/10/2013,SURV
778,SOAL,INCU,AON,6,mid-ridge to west of area 10 and beneath area 11,29/10/2013,SURV
779,SOAL,INCU,AD,10,mid-ridge to west of area 10 and beneath area 11,30/10/2009,SURV
779,SOAL,INCU,AON,4,mid-ridge to west of area 10 and beneath area 11,30/10/2009,SURV
780,SOAL,INCU,AD,0,mid-ridge to west of area 10 and beneath area 11,30/10/2016,SURV
780,SOAL,INCU,AON,0,mid-ridge to west of area 10 and beneath area 11,30/10/2016,SURV
781,SOAL,CHIC,CHIC,6,North side of Cavern Head,05/04/2017,SURV
782,SOAL,CHIC,CHIC,5,North side of Cavern Head,07/04/2015,SURV
783,SOAL,CHIC,CHIC,8,North side of Cavern Head,08/04/2016,SURV
784,SOAL,INCU,AD,36,North side of Cavern Head,11/10/2010,SURV
784,SOAL,INCU,AON,13,North side of Cavern Head,11/10/2010,SURV
785,SOAL,INCU,AD,30,North side of Cavern Head,11/11/2011,SURV
785,SOAL,INCU,AON,28,North side of Cavern Head,11/11/2011,SURV
786,SOAL,CHIC,CHIC,4,North side of Cavern Head,12/04/2011,SURV
787,SOAL,INCU,AD,22,North side of Cavern Head,14/10/2008,SURV
787,SOAL,INCU,AON,20,North side of Cavern Head,14/10/2008,SURV
788,SOAL,INCU,AD,29,North side of Cavern Head,17/10/2005,SURV
788,SOAL,INCU,AON,17,North side of Cavern Head,17/10/2005,SURV
789,SOAL,INCU,AD,5,North side of Cavern Head,17/10/2009,SURV
789,SOAL,INCU,AON,5,North side of Cavern Head,17/10/2009,SURV
790,SOAL,INCU,AD,30,North side of Cavern Head,17/10/2013,SURV
790,SOAL,INCU,AON,14,North side of Cavern Head,17/10/2013,SURV
791,SOAL,INCU,AD,9,North side of Cavern Head,20/10/2012,SURV
791,SOAL,INCU,AON,9,North side of Cavern Head,20/10/2012,SURV
792,SOAL,INCU,AD,20,North side of Cavern Head,22/10/2014,SURV
792,SOAL,INCU,AON,15,North side of Cavern Head,22/10/2014,SURV
793,SOAL,CHIC,CHIC,14,North side of Cavern Head,22/12/2014,SURV
794,SOAL,INCU,AD,15,North side of Cavern Head,24/10/2016,SURV
794,SOAL,INCU,AON,14,North side of Cavern Head,24/10/2016,SURV
795,SOAL,INCU,AD,20,North side of Cavern Head,25/10/2000,SURV
795,SOAL,INCU,AON,17,North side of Cavern Head,25/10/2000,SURV
795,SOAL,INCU,AON,8,North side of Cavern Head,25/10/2000,SURV
796,SOAL,CHIC,CHIC,13,North side of Cavern Head,26/12/2015,SURV
797,SOAL,CHIC,CHIC,8,North side of Cavern Head,27/12/2016,SURV
798,SOAL,INCU,AD,21,North side of Cavern Head,28/10/2015,SURV
798,SOAL,INCU,AON,18,North side of Cavern Head,28/10/2015,SURV
801,SGPE,CHIC,CHIC,0,Richmond Hill,11/02/2010,COLO
799,SGPE,CHIC,CHIC,1,Richmond Hill,15/11/2008,COLO
800,SGPE,CHIC,CHIC,1,Richmond Hill,31/01/2009,COLO
803,NRPE,INCU,AD,1036,Rockhopper Point,09/11/2014,COLO
803,NRPE,INCU,AD,1459,Rockhopper Point,09/11/2014,COLO
802,NRPE,INCU,AON,1180,Rockhopper Point,17/09/2004,COLO
804,NRPE,INCU,INCU,800,Rockhopper Point,21/10/2008,COLO
804,NRPE,INCU,INCU,1100,Rockhopper Point,21/10/2008,COLO
804,NRPE,INCU,INCU,1500,Rockhopper Point,21/10/2008,COLO
805,NRPE,INCU,AD,666,Rockhopper Point,21/10/2016,COLO
805,NRPE,INCU,AD,1438,Rockhopper Point,21/10/2016,COLO
806,NRPE,INCU,AD,2932,Rockhopper Point,23/10/2009,COLO
806,NRPE,INCU,AON,2475,Rockhopper Point,23/10/2009,COLO
807,NRPE,INCU,AD,3028,Rockhopper Point,26/10/2009,COLO
808,NRPE,INCU,AON,499,Rockhopper Point,27/10/2009,COLO
808,NRPE,INCU,AON,1061,Rockhopper Point,27/10/2009,COLO
809,SOAL,CHIC,CHIC,2,Rocky ridge on skyline to west of area 10,01/04/2017,SURV
810,SOAL,CHIC,CHIC,2,Rocky ridge on skyline to west of area 10,04/04/2013,SURV
811,SOAL,CHIC,CHIC,8,Rocky ridge on skyline to west of area 10,05/01/2011,SURV
812,SOAL,CHIC,CHIC,5,Rocky ridge on skyline to west of area 10,06/01/2012,SURV
813,SOAL,CHIC,CHIC,0,Rocky ridge on skyline to west of area 10,08/04/2016,SURV
814,SOAL,INCU,AD,10,Rocky ridge on skyline to west of area 10,10/11/2011,SURV
814,SOAL,INCU,AON,9,Rocky ridge on skyline to west of area 10,10/11/2011,SURV
815,SOAL,INCU,AD,26,Rocky ridge on skyline to west of area 10,11/10/2010,SURV
815,SOAL,INCU,AON,21,Rocky ridge on skyline to west of area 10,11/10/2010,SURV
816,SOAL,INCU,AD,23,Rocky ridge on skyline to west of area 10,13/10/2008,SURV
816,SOAL,INCU,AON,17,Rocky ridge on skyline to west of area 10,13/10/2008,SURV
817,SOAL,CHIC,CHIC,4,Rocky ridge on skyline to west of area 10,14/04/2011,SURV
818,SOAL,CHIC,CHIC,3,Rocky ridge on skyline to west of area 10,17/04/2010,SURV
819,SOAL,INCU,AD,9,Rocky ridge on skyline to west of area 10,17/11/2005,SURV
819,SOAL,INCU,AON,8,Rocky ridge on skyline to west of area 10,17/11/2005,SURV
820,SOAL,CHIC,CHIC,12,Rocky ridge on skyline to west of area 10,18/12/2008,SURV
821,SOAL,CHIC,CHIC,1,Rocky ridge on skyline to west of area 10,19/04/2014,SURV
822,SOAL,CHIC,CHIC,3,Rocky ridge on skyline to west of area 10,21/12/2013,SURV
823,SOAL,CHIC,CHIC,4,Rocky ridge on skyline to west of area 10,22/12/2012,SURV
824,SOAL,INCU,AD,18,Rocky ridge on skyline to west of area 10,23/10/2014,SURV
824,SOAL,INCU,AON,11,Rocky ridge on skyline to west of area 10,23/10/2014,SURV
825,SOAL,CHIC,CHIC,4,Rocky ridge on skyline to west of area 10,24/03/2009,SURV
826,SOAL,CHIC,CHIC,3,Rocky ridge on skyline to west of area 10,26/04/2012,SURV
827,SOAL,INCU,AD,9,Rocky ridge on skyline to west of area 10,26/10/2012,SURV
827,SOAL,INCU,AON,9,Rocky ridge on skyline to west of area 10,26/10/2012,SURV
828,SOAL,CHIC,CHIC,4,Rocky ridge on skyline to west of area 10,26/12/2015,SURV
829,SOAL,INCU,AD,16,Rocky ridge on skyline to west of area 10,27/10/2000,SURV
829,SOAL,INCU,AON,15,Rocky ridge on skyline to west of area 10,27/10/2000,SURV
830,SOAL,CHIC,CHIC,3,Rocky ridge on skyline to west of area 10,27/12/2016,SURV
831,SOAL,INCU,AD,11,Rocky ridge on skyline to west of area 10,28/10/2015,SURV
831,SOAL,INCU,AON,7,Rocky ridge on skyline to west of area 10,28/10/2015,SURV
832,SOAL,CHIC,CHIC,16,Rocky ridge on skyline to west of area 10,28/12/2009,SURV
833,SOAL,INCU,AD,21,Rocky ridge on skyline to west of area 10,29/10/2013,SURV
833,SOAL,INCU,AON,11,Rocky ridge on skyline to west of area 10,29/10/2013,SURV
834,SOAL,INCU,AD,14,Rocky ridge on skyline to west of area 10,30/10/2009,SURV
834,SOAL,INCU,AON,10,Rocky ridge on skyline to west of area 10,30/10/2009,SURV
835,SOAL,INCU,AD,5,Rocky ridge on skyline to west of area 10,30/10/2016,SURV
835,SOAL,INCU,AON,5,Rocky ridge on skyline to west of area 10,30/10/2016,SURV
836,SOAL,CHIC,CHIC,0,Rocky ridge to west,01/04/2017,SURV
837,SOAL,CHIC,CHIC,4,Rocky ridge to west,04/04/2013,SURV
838,SOAL,CHIC,CHIC,1,Rocky ridge to west,05/01/2011,SURV
839,SOAL,CHIC,CHIC,2,Rocky ridge to west,05/04/2015,SURV
840,SOAL,CHIC,CHIC,4,Rocky ridge to west,06/01/2012,SURV
841,SOAL,CHIC,CHIC,1,Rocky ridge to west,08/04/2016,SURV
842,SOAL,INCU,AD,3,Rocky ridge to west,11/10/2010,SURV
842,SOAL,INCU,AON,3,Rocky ridge to west,11/10/2010,SURV
843,SOAL,INCU,AD,6,Rocky ridge to west,13/10/2008,SURV
843,SOAL,INCU,AON,3,Rocky ridge to west,13/10/2008,SURV
844,SOAL,CHIC,CHIC,5,Rocky ridge to west,14/04/2011,SURV
845,SOAL,CHIC,CHIC,2,Rocky ridge to west,17/04/2010,SURV
846,SOAL,CHIC,CHIC,2,Rocky ridge to west,18/12/2008,SURV
847,SOAL,CHIC,CHIC,5,Rocky ridge to west,19/04/2014,SURV
848,SOAL,INCU,AD,1,Rocky ridge to west,19/11/2005,SURV
848,SOAL,INCU,AON,1,Rocky ridge to west,19/11/2005,SURV
849,SOAL,CHIC,CHIC,9,Rocky ridge to west,21/12/2013,SURV
850,SOAL,CHIC,CHIC,4,Rocky ridge to west,22/12/2012,SURV
851,SOAL,INCU,AD,22,Rocky ridge to west,23/10/2014,SURV
851,SOAL,INCU,AON,15,Rocky ridge to west,23/10/2014,SURV
852,SOAL,CHIC,CHIC,2,Rocky ridge to west,24/03/2009,SURV
853,SOAL,INCU,AD,13,Rocky ridge to west,25/10/2011,SURV
853,SOAL,INCU,AON,8,Rocky ridge to west,25/10/2011,SURV
854,SOAL,CHIC,CHIC,1,Rocky ridge to west,26/04/2012,SURV
855,SOAL,INCU,AD,6,Rocky ridge to west,26/10/2012,SURV
855,SOAL,INCU,AON,6,Rocky ridge to west,26/10/2012,SURV
856,SOAL,CHIC,CHIC,12,Rocky ridge to west,26/12/2014,SURV
857,SOAL,CHIC,CHIC,1,Rocky ridge to west,26/12/2015,SURV
858,SOAL,INCU,AD,13,Rocky ridge to west,27/10/2000,SURV
858,SOAL,INCU,AON,10,Rocky ridge to west,27/10/2000,SURV
859,SOAL,CHIC,CHIC,1,Rocky ridge to west,27/12/2016,SURV
860,SOAL,INCU,AD,9,Rocky ridge to west,28/10/2015,SURV
860,SOAL,INCU,AON,4,Rocky ridge to west,28/10/2015,SURV
861,SOAL,INCU,AD,4,Rocky ridge to west,28/12/2009,SURV
861,SOAL,INCU,AON,2,Rocky ridge to west,28/12/2009,SURV
862,SOAL,CHIC,CHIC,2,Rocky ridge to west,29/01/2010,SURV
863,SOAL,INCU,AD,29,Rocky ridge to west,29/10/2013,SURV
863,SOAL,INCU,AON,13,Rocky ridge to west,29/10/2013,SURV
864,SOAL,INCU,AD,1,Rocky ridge to west,30/10/2016,SURV
864,SOAL,INCU,AON,1,Rocky ridge to west,30/10/2016,SURV
865,SOAL,CHIC,CHIC,2,Seal Beach,01/04/2009,SURV
875,SOAL,CHIC,CHIC,2,Seal Beach,01/04/2009,SURV
865,SOAL,CHIC,CHIC,5,Seal Beach,01/04/2009,SURV
875,SOAL,CHIC,CHIC,5,Seal Beach,01/04/2009,SURV
876,SOAL,INCU,AON,5,Seal Beach,05/04/2010,SURV
866,SOAL,INCU,AON,5,Seal Beach,05/04/2010,SURV
876,SOAL,CHIC,CHIC,1,Seal Beach,05/04/2010,SURV
866,SOAL,CHIC,CHIC,1,Seal Beach,05/04/2010,SURV
935,NRPE,CHIC,CHIC,40,Seal Beach,06/12/2008,COLO
883,NRPE,CHIC,CHIC,40,Seal Beach,06/12/2008,COLO
911,NRPE,CHIC,CHIC,40,Seal Beach,06/12/2008,COLO
935,NRPE,CHIC,CHIC,89,Seal Beach,06/12/2008,COLO
883,NRPE,CHIC,CHIC,89,Seal Beach,06/12/2008,COLO
911,NRPE,CHIC,CHIC,89,Seal Beach,06/12/2008,COLO
935,NRPE,CHIC,CHIC,156,Seal Beach,06/12/2008,COLO
883,NRPE,CHIC,CHIC,156,Seal Beach,06/12/2008,COLO
911,NRPE,CHIC,CHIC,156,Seal Beach,06/12/2008,COLO
884,NRPE,CHIC,CHIC,51,Seal Beach,08/01/2017,COLO
936,NRPE,CHIC,CHIC,51,Seal Beach,08/01/2017,COLO
920,NRPE,CHIC,CHIC,51,Seal Beach,08/01/2017,COLO
884,NRPE,CHIC,CHIC,277,Seal Beach,08/01/2017,COLO
936,NRPE,CHIC,CHIC,277,Seal Beach,08/01/2017,COLO
920,NRPE,CHIC,CHIC,277,Seal Beach,08/01/2017,COLO
884,NRPE,CHIC,CHIC,301,Seal Beach,08/01/2017,COLO
936,NRPE,CHIC,CHIC,301,Seal Beach,08/01/2017,COLO
920,NRPE,CHIC,CHIC,301,Seal Beach,08/01/2017,COLO
937,NRPE,CHIC,CHIC,22,Seal Beach,08/12/2011,COLO
912,NRPE,CHIC,CHIC,52,Seal Beach,09/01/2010,COLO
938,NRPE,CHIC,CHIC,52,Seal Beach,09/01/2010,COLO
885,NRPE,CHIC,CHIC,52,Seal Beach,09/01/2010,COLO
912,NRPE,CHIC,CHIC,211,Seal Beach,09/01/2010,COLO
938,NRPE,CHIC,CHIC,211,Seal Beach,09/01/2010,COLO
885,NRPE,CHIC,CHIC,211,Seal Beach,09/01/2010,COLO
912,NRPE,CHIC,CHIC,299,Seal Beach,09/01/2010,COLO
938,NRPE,CHIC,CHIC,299,Seal Beach,09/01/2010,COLO
885,NRPE,CHIC,CHIC,299,Seal Beach,09/01/2010,COLO
886,NRPE,CHIC,EGG,9,Seal Beach,09/11/2009,COLO
887,NRPE,INCU,AD,490,Seal Beach,10/10/2009,COLO
887,NRPE,INCU,INCU,490,Seal Beach,10/10/2009,COLO
939,NRPE,INCU,AD,223,Seal Beach,11/10/2012,COLO
939,NRPE,INCU,INCU,92,Seal Beach,11/10/2012,COLO
940,NRPE,CHIC,CHIC,52,Seal Beach,12/01/2016,COLO
921,NRPE,CHIC,CHIC,52,Seal Beach,12/01/2016,COLO
888,NRPE,CHIC,CHIC,52,Seal Beach,12/01/2016,COLO
940,NRPE,CHIC,CHIC,253,Seal Beach,12/01/2016,COLO
921,NRPE,CHIC,CHIC,253,Seal Beach,12/01/2016,COLO
888,NRPE,CHIC,CHIC,253,Seal Beach,12/01/2016,COLO
940,NRPE,CHIC,CHIC,259,Seal Beach,12/01/2016,COLO
921,NRPE,CHIC,CHIC,259,Seal Beach,12/01/2016,COLO
888,NRPE,CHIC,CHIC,259,Seal Beach,12/01/2016,COLO
913,NRPE,INCU,AD,264,Seal Beach,12/10/2005,COLO
941,NRPE,INCU,AD,264,Seal Beach,12/10/2005,COLO
889,NRPE,INCU,AD,264,Seal Beach,12/10/2005,COLO
913,NRPE,INCU,AD,564,Seal Beach,12/10/2005,COLO
941,NRPE,INCU,AD,564,Seal Beach,12/10/2005,COLO
889,NRPE,INCU,AD,564,Seal Beach,12/10/2005,COLO
913,NRPE,INCU,AD,773,Seal Beach,12/10/2005,COLO
941,NRPE,INCU,AD,773,Seal Beach,12/10/2005,COLO
889,NRPE,INCU,AD,773,Seal Beach,12/10/2005,COLO
913,NRPE,INCU,INCU,206,Seal Beach,12/10/2005,COLO
941,NRPE,INCU,INCU,206,Seal Beach,12/10/2005,COLO
889,NRPE,INCU,INCU,206,Seal Beach,12/10/2005,COLO
913,NRPE,INCU,INCU,427,Seal Beach,12/10/2005,COLO
941,NRPE,INCU,INCU,427,Seal Beach,12/10/2005,COLO
889,NRPE,INCU,INCU,427,Seal Beach,12/10/2005,COLO
913,NRPE,INCU,INCU,642,Seal Beach,12/10/2005,COLO
941,NRPE,INCU,INCU,642,Seal Beach,12/10/2005,COLO
889,NRPE,INCU,INCU,642,Seal Beach,12/10/2005,COLO
877,SOAL,INCU,AD,9,Seal Beach,12/10/2005,SURV
877,SOAL,INCU,AON,6,Seal Beach,12/10/2005,SURV
890,NRPE,INCU,AD,77,Seal Beach,12/10/2010,COLO
922,NRPE,INCU,AD,77,Seal Beach,12/10/2010,COLO
942,NRPE,INCU,AD,77,Seal Beach,12/10/2010,COLO
910,NRPE,INCU,AD,77,Seal Beach,12/10/2010,COLO
890,NRPE,INCU,AD,234,Seal Beach,12/10/2010,COLO
922,NRPE,INCU,AD,234,Seal Beach,12/10/2010,COLO
942,NRPE,INCU,AD,234,Seal Beach,12/10/2010,COLO
910,NRPE,INCU,AD,234,Seal Beach,12/10/2010,COLO
890,NRPE,INCU,AD,633,Seal Beach,12/10/2010,COLO
922,NRPE,INCU,AD,633,Seal Beach,12/10/2010,COLO
942,NRPE,INCU,AD,633,Seal Beach,12/10/2010,COLO
910,NRPE,INCU,AD,633,Seal Beach,12/10/2010,COLO
890,NRPE,INCU,AD,805,Seal Beach,12/10/2010,COLO
922,NRPE,INCU,AD,805,Seal Beach,12/10/2010,COLO
942,NRPE,INCU,AD,805,Seal Beach,12/10/2010,COLO
910,NRPE,INCU,AD,805,Seal Beach,12/10/2010,COLO
890,NRPE,INCU,INCU,75,Seal Beach,12/10/2010,COLO
922,NRPE,INCU,INCU,75,Seal Beach,12/10/2010,COLO
942,NRPE,INCU,INCU,75,Seal Beach,12/10/2010,COLO
910,NRPE,INCU,INCU,75,Seal Beach,12/10/2010,COLO
890,NRPE,INCU,INCU,180,Seal Beach,12/10/2010,COLO
922,NRPE,INCU,INCU,180,Seal Beach,12/10/2010,COLO
942,NRPE,INCU,INCU,180,Seal Beach,12/10/2010,COLO
910,NRPE,INCU,INCU,180,Seal Beach,12/10/2010,COLO
890,NRPE,INCU,INCU,524,Seal Beach,12/10/2010,COLO
922,NRPE,INCU,INCU,524,Seal Beach,12/10/2010,COLO
942,NRPE,INCU,INCU,524,Seal Beach,12/10/2010,COLO
910,NRPE,INCU,INCU,524,Seal Beach,12/10/2010,COLO
890,NRPE,INCU,INCU,679,Seal Beach,12/10/2010,COLO
922,NRPE,INCU,INCU,679,Seal Beach,12/10/2010,COLO
942,NRPE,INCU,INCU,679,Seal Beach,12/10/2010,COLO
910,NRPE,INCU,INCU,679,Seal Beach,12/10/2010,COLO
891,NRPE,INCU,AD,608,Seal Beach,12/10/2012,COLO
943,NRPE,CHIC,CHIC,109,Seal Beach,12/11/2016,COLO
923,NRPE,CHIC,CHIC,109,Seal Beach,12/11/2016,COLO
892,NRPE,CHIC,CHIC,109,Seal Beach,12/11/2016,COLO
943,NRPE,CHIC,CHIC,336,Seal Beach,12/11/2016,COLO
923,NRPE,CHIC,CHIC,336,Seal Beach,12/11/2016,COLO
892,NRPE,CHIC,CHIC,336,Seal Beach,12/11/2016,COLO
943,NRPE,CHIC,CHIC,358,Seal Beach,12/11/2016,COLO
923,NRPE,CHIC,CHIC,358,Seal Beach,12/11/2016,COLO
892,NRPE,CHIC,CHIC,358,Seal Beach,12/11/2016,COLO
893,NRPE,CHIC,CHIC,35,Seal Beach,13/01/2009,COLO
914,NRPE,CHIC,CHIC,35,Seal Beach,13/01/2009,COLO
944,NRPE,CHIC,CHIC,35,Seal Beach,13/01/2009,COLO
893,NRPE,CHIC,CHIC,78,Seal Beach,13/01/2009,COLO
914,NRPE,CHIC,CHIC,78,Seal Beach,13/01/2009,COLO
944,NRPE,CHIC,CHIC,78,Seal Beach,13/01/2009,COLO
893,NRPE,CHIC,CHIC,121,Seal Beach,13/01/2009,COLO
914,NRPE,CHIC,CHIC,121,Seal Beach,13/01/2009,COLO
944,NRPE,CHIC,CHIC,121,Seal Beach,13/01/2009,COLO
894,NRPE,CHIC,CHIC,41,Seal Beach,13/01/2015,COLO
945,NRPE,CHIC,CHIC,41,Seal Beach,13/01/2015,COLO
924,NRPE,CHIC,CHIC,41,Seal Beach,13/01/2015,COLO
894,NRPE,CHIC,CHIC,222,Seal Beach,13/01/2015,COLO
945,NRPE,CHIC,CHIC,222,Seal Beach,13/01/2015,COLO
924,NRPE,CHIC,CHIC,222,Seal Beach,13/01/2015,COLO
894,NRPE,CHIC,CHIC,230,Seal Beach,13/01/2015,COLO
945,NRPE,CHIC,CHIC,230,Seal Beach,13/01/2015,COLO
924,NRPE,CHIC,CHIC,230,Seal Beach,13/01/2015,COLO
895,NRPE,INCU,AON,418,Seal Beach,13/09/2004,COLO
867,SOAL,INCU,AD,4,Seal Beach,13/10/2000,SURV
878,SOAL,INCU,AD,4,Seal Beach,13/10/2000,SURV
867,SOAL,INCU,AD,27,Seal Beach,13/10/2000,SURV
878,SOAL,INCU,AD,27,Seal Beach,13/10/2000,SURV
867,SOAL,INCU,AON,4,Seal Beach,13/10/2000,SURV
878,SOAL,INCU,AON,4,Seal Beach,13/10/2000,SURV
867,SOAL,INCU,AON,20,Seal Beach,13/10/2000,SURV
878,SOAL,INCU,AON,20,Seal Beach,13/10/2000,SURV
946,NRPE,INCU,INCU,136,Seal Beach,14/01/2016,COLO
868,SOAL,INCU,AD,5,Seal Beach,14/10/2008,SURV
868,SOAL,INCU,AON,5,Seal Beach,14/10/2008,SURV
896,NRPE,INCU,INCU,469,Seal Beach,14/10/2016,COLO
925,NRPE,INCU,INCU,469,Seal Beach,14/10/2016,COLO
896,NRPE,INCU,INCU,606,Seal Beach,14/10/2016,COLO
925,NRPE,INCU,INCU,606,Seal Beach,14/10/2016,COLO
869,SOAL,INCU,AD,18,Seal Beach,15/10/2005,SURV
869,SOAL,INCU,AON,18,Seal Beach,15/10/2005,SURV
879,SOAL,INCU,AD,15,Seal Beach,15/10/2008,SURV
879,SOAL,INCU,AON,11,Seal Beach,15/10/2008,SURV
897,NRPE,INCU,INCU,143,Seal Beach,15/10/2011,COLO
926,NRPE,INCU,INCU,143,Seal Beach,15/10/2011,COLO
947,NRPE,INCU,INCU,143,Seal Beach,15/10/2011,COLO
897,NRPE,INCU,INCU,341,Seal Beach,15/10/2011,COLO
926,NRPE,INCU,INCU,341,Seal Beach,15/10/2011,COLO
947,NRPE,INCU,INCU,341,Seal Beach,15/10/2011,COLO
897,NRPE,INCU,INCU,412,Seal Beach,15/10/2011,COLO
926,NRPE,INCU,INCU,412,Seal Beach,15/10/2011,COLO
947,NRPE,INCU,INCU,412,Seal Beach,15/10/2011,COLO
898,NRPE,CHIC,CHIC,26,Seal Beach,17/01/2011,COLO
948,NRPE,CHIC,CHIC,26,Seal Beach,17/01/2011,COLO
927,NRPE,CHIC,CHIC,26,Seal Beach,17/01/2011,COLO
898,NRPE,CHIC,CHIC,218,Seal Beach,17/01/2011,COLO
948,NRPE,CHIC,CHIC,218,Seal Beach,17/01/2011,COLO
927,NRPE,CHIC,CHIC,218,Seal Beach,17/01/2011,COLO
898,NRPE,CHIC,CHIC,297,Seal Beach,17/01/2011,COLO
948,NRPE,CHIC,CHIC,297,Seal Beach,17/01/2011,COLO
927,NRPE,CHIC,CHIC,297,Seal Beach,17/01/2011,COLO
915,NRPE,INCU,INCU,318,Seal Beach,17/10/2000,COLO
899,NRPE,INCU,INCU,318,Seal Beach,17/10/2000,COLO
915,NRPE,INCU,INCU,405,Seal Beach,17/10/2000,COLO
899,NRPE,INCU,INCU,405,Seal Beach,17/10/2000,COLO
870,SOAL,CHIC,CHIC,2,Seal Beach,18/12/2008,SURV
949,NRPE,INCU,AON,177,Seal Beach,19/09/2004,COLO
880,SOAL,INCU,AD,8,Seal Beach,19/10/2009,SURV
871,SOAL,INCU,AD,8,Seal Beach,19/10/2009,SURV
880,SOAL,INCU,AD,12,Seal Beach,19/10/2009,SURV
871,SOAL,INCU,AD,12,Seal Beach,19/10/2009,SURV
880,SOAL,INCU,AON,12,Seal Beach,19/10/2009,SURV
871,SOAL,INCU,AON,12,Seal Beach,19/10/2009,SURV
880,SOAL,CHIC,CHIC,5,Seal Beach,19/10/2009,SURV
871,SOAL,CHIC,CHIC,5,Seal Beach,19/10/2009,SURV
872,SOAL,INCU,AD,7,Seal Beach,20/09/2004,SURV
874,SOAL,INCU,AD,7,Seal Beach,20/09/2004,SURV
872,SOAL,INCU,AD,21,Seal Beach,20/09/2004,SURV
874,SOAL,INCU,AD,21,Seal Beach,20/09/2004,SURV
872,SOAL,INCU,AON,6,Seal Beach,20/09/2004,SURV
874,SOAL,INCU,AON,6,Seal Beach,20/09/2004,SURV
872,SOAL,INCU,AON,13,Seal Beach,20/09/2004,SURV
874,SOAL,INCU,AON,13,Seal Beach,20/09/2004,SURV
950,NRPE,INCU,INCU,124,Seal Beach,20/10/2000,COLO
916,NRPE,INCU,INCU,118,Seal Beach,21/10/2008,COLO
951,NRPE,INCU,INCU,118,Seal Beach,21/10/2008,COLO
900,NRPE,INCU,INCU,118,Seal Beach,21/10/2008,COLO
916,NRPE,INCU,INCU,228,Seal Beach,21/10/2008,COLO
951,NRPE,INCU,INCU,228,Seal Beach,21/10/2008,COLO
900,NRPE,INCU,INCU,228,Seal Beach,21/10/2008,COLO
916,NRPE,INCU,INCU,282,Seal Beach,21/10/2008,COLO
951,NRPE,INCU,INCU,282,Seal Beach,21/10/2008,COLO
900,NRPE,INCU,INCU,282,Seal Beach,21/10/2008,COLO
928,NRPE,CHIC,CHIC,105,Seal Beach,21/11/2015,COLO
952,NRPE,CHIC,CHIC,105,Seal Beach,21/11/2015,COLO
901,NRPE,CHIC,CHIC,105,Seal Beach,21/11/2015,COLO
928,NRPE,CHIC,CHIC,256,Seal Beach,21/11/2015,COLO
952,NRPE,CHIC,CHIC,256,Seal Beach,21/11/2015,COLO
901,NRPE,CHIC,CHIC,256,Seal Beach,21/11/2015,COLO
928,NRPE,CHIC,CHIC,262,Seal Beach,21/11/2015,COLO
952,NRPE,CHIC,CHIC,262,Seal Beach,21/11/2015,COLO
901,NRPE,CHIC,CHIC,262,Seal Beach,21/11/2015,COLO
929,NRPE,CHIC,CHIC,18,Seal Beach,22/01/2012,COLO
953,NRPE,CHIC,CHIC,18,Seal Beach,22/01/2012,COLO
902,NRPE,CHIC,CHIC,18,Seal Beach,22/01/2012,COLO
929,NRPE,CHIC,CHIC,103,Seal Beach,22/01/2012,COLO
953,NRPE,CHIC,CHIC,103,Seal Beach,22/01/2012,COLO
902,NRPE,CHIC,CHIC,103,Seal Beach,22/01/2012,COLO
929,NRPE,CHIC,CHIC,173,Seal Beach,22/01/2012,COLO
953,NRPE,CHIC,CHIC,173,Seal Beach,22/01/2012,COLO
902,NRPE,CHIC,CHIC,173,Seal Beach,22/01/2012,COLO
930,NRPE,INCU,AD,521,Seal Beach,22/10/2012,COLO
930,NRPE,INCU,INCU,475,Seal Beach,22/10/2012,COLO
903,NRPE,INCU,INCU,177,Seal Beach,22/11/2003,COLO
917,NRPE,INCU,INCU,177,Seal Beach,22/11/2003,COLO
954,NRPE,INCU,INCU,177,Seal Beach,22/11/2003,COLO
903,NRPE,INCU,INCU,446,Seal Beach,22/11/2003,COLO
917,NRPE,INCU,INCU,446,Seal Beach,22/11/2003,COLO
954,NRPE,INCU,INCU,446,Seal Beach,22/11/2003,COLO
903,NRPE,INCU,INCU,503,Seal Beach,22/11/2003,COLO
917,NRPE,INCU,INCU,503,Seal Beach,22/11/2003,COLO
954,NRPE,INCU,INCU,503,Seal Beach,22/11/2003,COLO
904,NRPE,CHIC,CHIC,35,Seal Beach,22/11/2014,COLO
955,NRPE,CHIC,CHIC,35,Seal Beach,22/11/2014,COLO
931,NRPE,CHIC,CHIC,35,Seal Beach,22/11/2014,COLO
904,NRPE,CHIC,CHIC,175,Seal Beach,22/11/2014,COLO
955,NRPE,CHIC,CHIC,175,Seal Beach,22/11/2014,COLO
931,NRPE,CHIC,CHIC,175,Seal Beach,22/11/2014,COLO
904,NRPE,CHIC,CHIC,197,Seal Beach,22/11/2014,COLO
