VisitID,NestID,DateGood,Time,Stage,Status,Content,Attendance,FailureCause,NOTES
293,AYNA_2006_Brians YN colony__310,2006-09-30,12:00,INCU,Alive,1,1,,NA
294,AYNA_2006_Brians YN colony__310,2006-10-03,12:00,INCU,Alive,1,1,,NA
295,AYNA_2006_Brians YN colony__310,2006-10-11,12:00,INCU,Alive,1,1,,NA
296,AYNA_2006_Brians YN colony__310,2006-10-19,12:00,INCU,Alive,1,1,,NA
297,AYNA_2006_Brians YN colony__310,2006-10-28,12:00,INCU,Alive,1,1,,NA
298,AYNA_2006_Brians YN colony__310,2006-11-08,12:00,INCU,Alive,1,1,,NA
299,AYNA_2006_Brians YN colony__310,2006-11-26,12:00,INCU,Alive,1,1,,NA
300,AYNA_2006_Brians YN colony__310,2006-12-13,12:00,CHIC,Alive,1,1,,NA
301,AYNA_2006_Brians YN colony__310,2007-03-08,12:00,FLED,Fledged,0,,8-58912 - Fledged?,NA
302,AYNA_2006_Brians YN colony__314,2006-09-28,12:00,INCU,Alive,,1,,NA
303,AYNA_2006_Brians YN colony__314,2006-10-28,12:00,INCU,Alive,,1,,NA
304,AYNA_2006_Brians YN colony__314,2006-11-08,12:00,INCU,Alive,,1,,NA
305,AYNA_2006_Brians YN colony__314,2006-11-26,12:00,INCU,Alive,,1,,NA
306,AYNA_2006_Brians YN colony__315,2006-09-28,12:00,INCU,Alive,1,1,,NA
307,AYNA_2006_Brians YN colony__315,2006-09-30,12:00,INCU,Alive,1,1,,NA
308,AYNA_2006_Brians YN colony__315,2006-10-03,12:00,INCU,Alive,1,1,,NA
309,AYNA_2006_Brians YN colony__315,2006-10-11,12:00,INCU,Alive,1,1,,NA
310,AYNA_2006_Brians YN colony__315,2006-10-19,12:00,INCU,Alive,1,1,,NA
311,AYNA_2006_Brians YN colony__315,2006-10-28,12:00,INCU,Alive,1,1,,NA
312,AYNA_2006_Brians YN colony__315,2006-11-08,12:00,INCU,Alive,1,1,,NA
313,AYNA_2006_Brians YN colony__315,2006-11-26,12:00,INCU,Alive,1,1,,NA
314,AYNA_2006_Brians YN colony__315,2006-12-13,12:00,CHIC,Alive,1,1,,NA
315,AYNA_2006_Brians YN colony__315,2007-03-08,12:00,FAIL,Failed,0,,FAILED,NA
316,AYNA_2006_Brians YN colony__318,2006-09-24,12:00,INCU,Alive,,2,,NA
317,AYNA_2006_Brians YN colony__318,2006-09-28,12:00,INCU,Alive,,1,,NA
318,AYNA_2006_Brians YN colony__318,2006-10-03,12:00,INCU,Alive,,1,,NA
319,AYNA_2006_Brians YN colony__320,2006-11-26,12:00,INCU,Alive,,2,,NA
320,AYNA_2006_Brians YN colony__322,2006-09-30,12:00,INCU,Alive,,1,,NA
321,AYNA_2006_Brians YN colony__322,2006-10-03,12:00,INCU,Alive,1,1,,NA
322,AYNA_2006_Brians YN colony__322,2006-10-11,12:00,INCU,Alive,1,1,,NA
323,AYNA_2006_Brians YN colony__322,2006-10-19,12:00,INCU,Alive,1,1,,NA
324,AYNA_2006_Brians YN colony__322,2006-10-28,12:00,INCU,Alive,1,1,,NA
325,AYNA_2006_Brians YN colony__322,2006-11-08,12:00,INCU,Alive,1,1,,NA
326,AYNA_2006_Brians YN colony__322,2006-11-26,12:00,INCU,Alive,1,1,,NA
327,AYNA_2006_Brians YN colony__322,2006-12-13,12:00,CHIC,Alive,1,1,,NA
328,AYNA_2006_Brians YN colony__322,2007-03-08,12:00,FLED,Fledged,0,,8-58921 - Fledged?,NA
329,AYNA_2006_Brians YN colony__323,2006-09-17,12:00,INCU,Alive,,1,,NA
330,AYNA_2006_Brians YN colony__323,2006-09-24,12:00,INCU,Alive,,1,,NA
331,AYNA_2006_Brians YN colony__323,2006-09-28,12:00,INCU,Alive,,1,,NA
332,AYNA_2006_Brians YN colony__323,2006-09-30,12:00,INCU,Alive,,2,,NA
333,AYNA_2006_Brians YN colony__323,2006-10-03,12:00,INCU,Alive,1,1,,NA
334,AYNA_2006_Brians YN colony__323,2006-10-11,12:00,INCU,Alive,1,1,,NA
335,AYNA_2006_Brians YN colony__323,2006-10-19,12:00,INCU,Alive,1,1,,NA
336,AYNA_2006_Brians YN colony__323,2006-10-28,12:00,INCU,Alive,1,1,,NA
337,AYNA_2006_Brians YN colony__323,2006-11-08,12:00,INCU,Alive,1,1,,NA
338,AYNA_2006_Brians YN colony__323,2006-11-26,12:00,INCU,Alive,1,1,,NA
339,AYNA_2006_Brians YN colony__323,2006-12-13,12:00,CHIC,Alive,1,1,,NA
340,AYNA_2006_Brians YN colony__323,2007-03-08,12:00,FAIL,Failed,0,,FAILED,NA
341,AYNA_2006_Brians YN colony__326,2006-09-17,12:00,INCU,Alive,,1,,NA
342,AYNA_2006_Brians YN colony__326,2006-09-20,12:00,INCU,Alive,,1,,NA
343,AYNA_2006_Brians YN colony__326,2006-09-24,12:00,INCU,Alive,,1,,NA
344,AYNA_2006_Brians YN colony__326,2006-09-28,12:00,INCU,Alive,1,1,,NA
345,AYNA_2006_Brians YN colony__326,2006-09-30,12:00,INCU,Alive,1,1,,NA
346,AYNA_2006_Brians YN colony__326,2006-10-03,12:00,INCU,Alive,1,1,,NA
347,AYNA_2006_Brians YN colony__326,2006-10-11,12:00,INCU,Alive,1,1,,NA
348,AYNA_2006_Brians YN colony__326,2006-10-19,12:00,INCU,Alive,1,1,,NA
349,AYNA_2006_Brians YN colony__326,2006-10-28,12:00,INCU,Alive,1,1,,NA
350,AYNA_2006_Brians YN colony__326,2006-11-08,12:00,INCU,Alive,1,1,,NA
351,AYNA_2006_Brians YN colony__326,2006-11-26,12:00,INCU,Alive,1,1,,NA
352,AYNA_2006_Brians YN colony__326,2006-12-13,12:00,CHIC,Alive,1,1,,NA
353,AYNA_2006_Brians YN colony__326,2007-03-08,12:00,FLED,Fledged,0,,8-58923 - Fledged?,NA
354,AYNA_2006_Brians YN colony__327,2006-10-11,12:00,INCU,Alive,,1,,NA
355,AYNA_2006_Brians YN colony__328,2006-09-17,12:00,INCU,Alive,,1,,NA
356,AYNA_2006_Brians YN colony__328,2006-09-20,12:00,INCU,Alive,,1,,NA
357,AYNA_2006_Brians YN colony__328,2006-09-24,12:00,INCU,Alive,,1,,NA
358,AYNA_2006_Brians YN colony__328,2006-09-28,12:00,INCU,Alive,,1,,NA
359,AYNA_2006_Brians YN colony__328,2006-09-30,12:00,INCU,Alive,1,1,,NA
360,AYNA_2006_Brians YN colony__328,2006-10-03,12:00,INCU,Alive,1,1,,NA
361,AYNA_2006_Brians YN colony__328,2006-10-11,12:00,INCU,Alive,1,1,,NA
362,AYNA_2006_Brians YN colony__328,2006-10-19,12:00,INCU,Alive,1,1,,NA
363,AYNA_2006_Brians YN colony__328,2006-10-28,12:00,INCU,Alive,1,1,,NA
364,AYNA_2006_Brians YN colony__328,2006-11-08,12:00,INCU,Alive,1,1,,NA
365,AYNA_2006_Brians YN colony__328,2006-11-26,12:00,INCU,Alive,1,1,,NA
366,AYNA_2006_Brians YN colony__328,2006-12-13,12:00,CHIC,Alive,1,1,,NA
367,AYNA_2006_Brians YN colony__328,2007-03-08,12:00,FLED,Fledged,0,,8-58925 - Fledged?,NA
368,AYNA_2006_Brians YN colony__331,2006-09-17,12:00,INCU,Alive,,1,,NA
369,AYNA_2006_Brians YN colony__331,2006-09-20,12:00,INCU,Alive,,1,,NA
370,AYNA_2006_Brians YN colony__331,2006-11-08,12:00,INCU,Alive,,2,,NA
371,AYNA_2006_Brians YN colony__331,2006-11-26,12:00,INCU,Alive,,2,,NA
372,AYNA_2006_Brians YN colony__332,2006-09-17,12:00,INCU,Alive,,1,,NA
373,AYNA_2006_Brians YN colony__332,2006-09-20,12:00,INCU,Alive,,2,,NA
374,AYNA_2006_Brians YN colony__332,2006-09-24,12:00,INCU,Alive,1,1,,NA
375,AYNA_2006_Brians YN colony__332,2006-09-28,12:00,INCU,Alive,2,1,,NA
376,AYNA_2006_Brians YN colony__332,2006-09-30,12:00,INCU,Alive,2,1,,NA
377,AYNA_2006_Brians YN colony__332,2006-10-03,12:00,INCU,Alive,2,1,,NA
378,AYNA_2006_Brians YN colony__332,2006-10-11,12:00,INCU,Alive,2,1,,NA
379,AYNA_2006_Brians YN colony__332,2006-10-19,12:00,INCU,Alive,2,1,,NA
380,AYNA_2006_Brians YN colony__332,2006-10-28,12:00,INCU,Alive,2,1,,NA
381,AYNA_2006_Brians YN colony__332,2006-11-08,12:00,INCU,Alive,2,1,,NA
382,AYNA_2006_Brians YN colony__332,2006-11-26,12:00,INCU,Alive,,1,,NA
383,AYNA_2006_Brians YN colony__333,2006-11-08,12:00,INCU,Alive,,2,,NA
384,AYNA_2006_Brians YN colony__333,2006-11-26,12:00,INCU,Alive,,1,,NA
385,AYNA_2006_Brians YN colony__335,2006-09-17,12:00,INCU,Alive,,1,,NA
386,AYNA_2006_Brians YN colony__335,2006-09-28,12:00,INCU,Alive,1,1,,NA
387,AYNA_2006_Brians YN colony__335,2006-09-30,12:00,INCU,Alive,1,1,,NA
388,AYNA_2006_Brians YN colony__335,2006-10-03,12:00,INCU,Alive,1,1,,NA
389,AYNA_2006_Brians YN colony__335,2006-10-11,12:00,INCU,Alive,1,1,,NA
390,AYNA_2006_Brians YN colony__335,2006-10-19,12:00,INCU,Alive,1,1,,NA
391,AYNA_2006_Brians YN colony__335,2006-10-28,12:00,INCU,Alive,1,1,,NA
392,AYNA_2006_Brians YN colony__335,2006-11-08,12:00,INCU,Alive,1,1,,NA
393,AYNA_2006_Brians YN colony__335,2006-11-26,12:00,INCU,Alive,1,1,,NA
394,AYNA_2006_Brians YN colony__335,2006-12-13,12:00,CHIC,Alive,1,1,,NA
395,AYNA_2006_Brians YN colony__335,2007-03-08,12:00,FAIL,Failed,0,,FAILED,NA
396,AYNA_2006_Brians YN colony__336,2006-09-17,12:00,INCU,Alive,,1,,NA
397,AYNA_2006_Brians YN colony__336,2006-09-20,12:00,INCU,Alive,,2,,NA
398,AYNA_2006_Brians YN colony__336,2006-09-24,12:00,INCU,Alive,1,1,,NA
399,AYNA_2006_Brians YN colony__336,2006-09-28,12:00,INCU,Alive,1,1,,NA
400,AYNA_2006_Brians YN colony__336,2006-09-30,12:00,INCU,Alive,1,1,,NA
401,AYNA_2006_Brians YN colony__336,2006-10-03,12:00,INCU,Alive,1,1,,NA
402,AYNA_2006_Brians YN colony__336,2006-10-11,12:00,INCU,Alive,1,1,,NA
403,AYNA_2006_Brians YN colony__336,2006-10-19,12:00,INCU,Alive,1,1,,NA
404,AYNA_2006_Brians YN colony__336,2006-10-28,12:00,INCU,Alive,1,1,,NA
405,AYNA_2006_Brians YN colony__336,2006-11-08,12:00,INCU,Alive,1,1,,NA
406,AYNA_2006_Brians YN colony__336,2006-11-26,12:00,INCU,Alive,1,1,,NA
407,AYNA_2006_Brians YN colony__336,2006-12-13,12:00,CHIC,Alive,1,1,,NA
408,AYNA_2006_Brians YN colony__336,2007-03-08,12:00,FLED,Fledged,0,,8-58897 -  Fledged?,NA
409,AYNA_2006_Brians YN colony__339,2006-09-17,12:00,INCU,Alive,,1,,NA
410,AYNA_2006_Brians YN colony__339,2006-09-20,12:00,INCU,Alive,,1,,NA
411,AYNA_2006_Brians YN colony__339,2006-09-24,12:00,INCU,Alive,,1,,NA
412,AYNA_2006_Brians YN colony__339,2006-09-28,12:00,INCU,Alive,1,1,,NA
413,AYNA_2006_Brians YN colony__339,2006-09-30,12:00,INCU,Alive,1,1,,NA
414,AYNA_2006_Brians YN colony__339,2006-10-03,12:00,INCU,Alive,1,1,,NA
415,AYNA_2006_Brians YN colony__339,2006-10-11,12:00,INCU,Alive,1,1,,NA
416,AYNA_2006_Brians YN colony__339,2006-10-19,12:00,INCU,Alive,1,1,,NA
417,AYNA_2006_Brians YN colony__339,2006-10-28,12:00,INCU,Alive,1,1,,NA
418,AYNA_2006_Brians YN colony__339,2006-11-08,12:00,INCU,Alive,1,1,,NA
419,AYNA_2006_Brians YN colony__339,2006-11-26,12:00,INCU,Alive,1,1,,NA
420,AYNA_2006_Brians YN colony__339,2006-12-13,12:00,CHIC,Alive,1,1,,NA
421,AYNA_2006_Brians YN colony__339,2007-03-08,12:00,FLED,Fledged,0,,8-58898 - Fledged?,NA
422,AYNA_2006_Brians YN colony__343,2006-09-17,12:00,INCU,Alive,,1,,NA
423,AYNA_2006_Brians YN colony__343,2006-09-20,12:00,INCU,Alive,,1,,NA
424,AYNA_2006_Brians YN colony__343,2006-09-28,12:00,INCU,Alive,1,1,,NA
425,AYNA_2006_Brians YN colony__343,2006-09-30,12:00,FAIL,Failed,0,,FAILED (GLS removed),NA
426,AYNA_2006_Brians YN colony__4,2006-11-08,12:00,INCU,Alive,,1,,NA
427,AYNA_2006_Brians YN colony__400,2006-09-17,12:00,INCU,Alive,,1,,NA
428,AYNA_2006_Brians YN colony__400,2006-09-20,12:00,INCU,Alive,,1,,NA
429,AYNA_2006_Brians YN colony__400,2006-09-24,12:00,INCU,Alive,,1,,NA
430,AYNA_2006_Brians YN colony__400,2006-09-28,12:00,INCU,Alive,1,1,,NA
431,AYNA_2006_Brians YN colony__400,2006-09-30,12:00,INCU,Alive,1,1,,NA
432,AYNA_2006_Brians YN colony__400,2006-10-03,12:00,INCU,Alive,1,1,,NA
433,AYNA_2006_Brians YN colony__400,2006-10-11,12:00,INCU,Alive,1,1,,NA
434,AYNA_2006_Brians YN colony__400,2006-10-19,12:00,INCU,Alive,1,1,,NA
435,AYNA_2006_Brians YN colony__400,2006-10-28,12:00,INCU,Alive,1,1,,NA
436,AYNA_2006_Brians YN colony__400,2006-11-08,12:00,INCU,Alive,1,1,,NA
437,AYNA_2006_Brians YN colony__400,2006-11-26,12:00,INCU,Alive,1,1,,NA
438,AYNA_2006_Brians YN colony__400,2006-12-13,12:00,CHIC,Alive,1,1,,NA
439,AYNA_2006_Brians YN colony__400,2007-03-08,12:00,FLED,Fledged,0,,8-58902 - Fledged?,NA
440,AYNA_2006_Brians YN colony__401,2006-09-17,12:00,INCU,Alive,,1,,NA
441,AYNA_2006_Brians YN colony__401,2006-09-24,12:00,INCU,Alive,,1,,NA
442,AYNA_2006_Brians YN colony__401,2006-09-28,12:00,INCU,Alive,,1,,NA
443,AYNA_2006_Brians YN colony__401,2006-09-30,12:00,INCU,Alive,1,1,,NA
444,AYNA_2006_Brians YN colony__401,2006-10-03,12:00,INCU,Alive,1,1,,NA
445,AYNA_2006_Brians YN colony__401,2006-10-11,12:00,INCU,Alive,1,1,,NA
446,AYNA_2006_Brians YN colony__401,2006-10-19,12:00,INCU,Alive,1,1,,NA
447,AYNA_2006_Brians YN colony__401,2006-10-28,12:00,INCU,Alive,1,1,,NA
448,AYNA_2006_Brians YN colony__401,2006-11-08,12:00,INCU,Alive,1,1,,NA
449,AYNA_2006_Brians YN colony__401,2006-11-26,12:00,INCU,Alive,1,1,,NA
450,AYNA_2006_Brians YN colony__401,2006-12-13,12:00,CHIC,Alive,1,1,,NA
451,AYNA_2006_Brians YN colony__401,2007-03-08,12:00,FAIL,Failed,0,,FAILED,NA
452,AYNA_2006_Brians YN colony__402,2006-11-26,12:00,INCU,Alive,,1,,NA
453,AYNA_2006_Brians YN colony__404,2006-09-24,12:00,INCU,Alive,,1,,NA
454,AYNA_2006_Brians YN colony__404,2006-09-28,12:00,INCU,Alive,1,1,,NA
455,AYNA_2006_Brians YN colony__404,2006-09-30,12:00,INCU,Alive,1,1,,NA
456,AYNA_2006_Brians YN colony__404,2006-10-03,12:00,INCU,Alive,1,1,,NA
457,AYNA_2006_Brians YN colony__404,2006-10-11,12:00,INCU,Alive,1,1,,NA
458,AYNA_2006_Brians YN colony__404,2006-10-19,12:00,INCU,Alive,1,1,,NA
459,AYNA_2006_Brians YN colony__404,2006-10-28,12:00,INCU,Alive,1,1,,NA
460,AYNA_2006_Brians YN colony__404,2006-11-08,12:00,INCU,Alive,1,1,,NA
461,AYNA_2006_Brians YN colony__404,2006-11-26,12:00,INCU,Alive,1,1,,NA
462,AYNA_2006_Brians YN colony__404,2006-12-13,12:00,CHIC,Alive,1,1,,NA
463,AYNA_2006_Brians YN colony__404,2007-03-08,12:00,FLED,Fledged,0,,8-58906 - Fledged?,NA
464,AYNA_2006_Brians YN colony__405,2006-09-17,12:00,INCU,Alive,,1,,NA
465,AYNA_2006_Brians YN colony__405,2006-09-20,12:00,INCU,Alive,,1,,NA
466,AYNA_2006_Brians YN colony__405,2006-09-24,12:00,INCU,Alive,1,1,,NA
467,AYNA_2006_Brians YN colony__405,2006-09-28,12:00,INCU,Alive,1,1,,NA
468,AYNA_2006_Brians YN colony__405,2006-09-30,12:00,INCU,Alive,1,1,,NA
469,AYNA_2006_Brians YN colony__405,2006-10-03,12:00,INCU,Alive,1,1,,NA
470,AYNA_2006_Brians YN colony__405,2006-10-11,12:00,INCU,Alive,1,1,,NA
471,AYNA_2006_Brians YN colony__405,2006-10-19,12:00,INCU,Alive,1,1,,NA
472,AYNA_2006_Brians YN colony__405,2006-10-28,12:00,INCU,Alive,1,1,,NA
473,AYNA_2006_Brians YN colony__405,2006-11-08,12:00,INCU,Alive,1,1,,NA
474,AYNA_2006_Brians YN colony__405,2006-11-26,12:00,INCU,Alive,1,1,,NA
475,AYNA_2006_Brians YN colony__405,2006-12-13,12:00,CHIC,Alive,1,1,,NA
476,AYNA_2006_Brians YN colony__405,2007-03-08,12:00,FLED,Fledged,0,,8-58909 - Fledged?,NA
477,AYNA_2006_Brians YN colony__406,2006-09-17,12:00,INCU,Alive,,2,,NA
478,AYNA_2006_Brians YN colony__406,2006-09-20,12:00,INCU,Alive,,2,,NA
479,AYNA_2006_Brians YN colony__406,2006-09-28,12:00,INCU,Alive,,1,,NA
480,AYNA_2006_Brians YN colony__406,2006-09-30,12:00,INCU,Alive,1,1,,NA
481,AYNA_2006_Brians YN colony__406,2006-10-03,12:00,INCU,Alive,1,1,,NA
482,AYNA_2006_Brians YN colony__406,2006-10-11,12:00,INCU,Alive,1,1,,NA
483,AYNA_2006_Brians YN colony__406,2006-10-19,12:00,INCU,Alive,1,1,,NA
484,AYNA_2006_Brians YN colony__406,2006-10-28,12:00,INCU,Alive,1,1,,NA
485,AYNA_2006_Brians YN colony__406,2006-11-08,12:00,INCU,Alive,1,1,,NA
486,AYNA_2006_Brians YN colony__406,2006-11-26,12:00,INCU,Alive,1,1,,NA
487,AYNA_2006_Brians YN colony__406,2006-12-13,12:00,CHIC,Alive,1,1,,NA
488,AYNA_2006_Brians YN colony__406,2007-03-08,12:00,FLED,Fledged,0,,8-58911 - Fledged?,NA
489,AYNA_2006_Brians YN colony__407,2006-09-28,12:00,INCU,Alive,1,1,,NA
490,AYNA_2006_Brians YN colony__407,2006-09-30,12:00,INCU,Alive,1,1,,NA
491,AYNA_2006_Brians YN colony__407,2006-10-03,12:00,INCU,Alive,1,1,,NA
492,AYNA_2006_Brians YN colony__407,2006-10-11,12:00,INCU,Alive,1,1,,NA
493,AYNA_2006_Brians YN colony__407,2006-10-19,12:00,INCU,Alive,1,1,,NA
494,AYNA_2006_Brians YN colony__407,2006-10-28,12:00,INCU,Alive,1,1,,NA
495,AYNA_2006_Brians YN colony__407,2006-11-08,12:00,INCU,Alive,1,1,,NA
496,AYNA_2006_Brians YN colony__407,2006-11-26,12:00,INCU,Alive,1,1,,NA
497,AYNA_2006_Brians YN colony__407,2006-12-13,12:00,CHIC,Alive,1,1,,NA
498,AYNA_2006_Brians YN colony__407,2007-03-08,12:00,FLED,Fledged,0,,8-58915 - Fledged?,NA
499,AYNA_2006_Brians YN colony__411,2006-09-05,12:00,INCU,Alive,,1,,NA
500,AYNA_2006_Brians YN colony__411,2006-09-17,12:00,INCU,Alive,1,1,,NA
501,AYNA_2006_Brians YN colony__411,2006-09-20,12:00,INCU,Alive,1,1,,NA
502,AYNA_2006_Brians YN colony__411,2006-09-24,12:00,INCU,Alive,1,2,,NA
503,AYNA_2006_Brians YN colony__411,2006-09-28,12:00,INCU,Alive,1,1,,NA
504,AYNA_2006_Brians YN colony__411,2006-09-30,12:00,INCU,Alive,1,1,,NA
505,AYNA_2006_Brians YN colony__411,2006-10-03,12:00,INCU,Alive,1,1,,NA
506,AYNA_2006_Brians YN colony__411,2006-10-11,12:00,INCU,Alive,1,1,,NA
507,AYNA_2006_Brians YN colony__411,2006-10-19,12:00,INCU,Alive,1,1,,NA
508,AYNA_2006_Brians YN colony__411,2006-10-28,12:00,INCU,Alive,1,1,,NA
509,AYNA_2006_Brians YN colony__411,2006-11-08,12:00,INCU,Alive,1,1,,NA
510,AYNA_2006_Brians YN colony__411,2006-11-26,12:00,CHIC,Alive,1,1,B58 Chick + B43 loafing,NA
511,AYNA_2006_Brians YN colony__411,2006-12-13,12:00,FAIL,Failed,0,,FAILED,NA
512,AYNA_2006_Brians YN colony__413,2006-09-20,12:00,INCU,Alive,,1,,NA
513,AYNA_2006_Brians YN colony__413,2006-09-28,12:00,INCU,Alive,,1,,NA
514,AYNA_2006_Brians YN colony__413,2006-09-30,12:00,INCU,Alive,1,1,,NA
515,AYNA_2006_Brians YN colony__413,2006-10-03,12:00,INCU,Alive,1,1,,NA
516,AYNA_2006_Brians YN colony__413,2006-10-11,12:00,FAIL,Failed,0,,FAILED,NA
517,AYNA_2006_Brians YN colony__414,2006-09-17,12:00,INCU,Alive,,1,,NA
518,AYNA_2006_Brians YN colony__414,2006-09-20,12:00,INCU,Alive,,1,,NA
519,AYNA_2006_Brians YN colony__415,2006-09-20,12:00,INCU,Alive,,1,,NA
520,AYNA_2006_Brians YN colony__415,2006-09-24,12:00,INCU,Alive,,2,,NA
521,AYNA_2006_Brians YN colony__415,2006-10-03,12:00,INCU,Alive,,2,B31 + B21 adj,NA
522,AYNA_2006_Brians YN colony__415,2006-10-11,12:00,INCU,Alive,1,1,,NA
523,AYNA_2006_Brians YN colony__415,2006-10-19,12:00,INCU,Alive,1,1,,NA
524,AYNA_2006_Brians YN colony__415,2006-10-28,12:00,INCU,Alive,1,1,,NA
525,AYNA_2006_Brians YN colony__415,2006-11-08,12:00,INCU,Alive,1,1,,NA
526,AYNA_2006_Brians YN colony__415,2006-11-26,12:00,INCU,Alive,1,1,,NA
527,AYNA_2006_Brians YN colony__415,2006-12-13,12:00,CHIC,Alive,1,1,,NA
528,AYNA_2006_Brians YN colony__415,2007-03-08,12:00,FLED,Fledged,0,,8-58903 - Fledged?,NA
529,AYNA_2006_Brians YN colony__419,2006-09-20,12:00,INCU,Alive,,1,,NA
530,AYNA_2006_Brians YN colony__420,2006-10-03,12:00,INCU,Alive,,1,,NA
531,AYNA_2006_Brians YN colony__425,2006-09-20,12:00,INCU,Alive,,1,,NA
532,AYNA_2006_Brians YN colony__425,2006-09-24,12:00,INCU,Alive,,1,,NA
533,AYNA_2006_Brians YN colony__425,2006-09-28,12:00,INCU,Alive,1,1,,NA
534,AYNA_2006_Brians YN colony__425,2006-09-30,12:00,INCU,Alive,1,1,,NA
535,AYNA_2006_Brians YN colony__425,2006-10-03,12:00,INCU,Alive,1,1,,NA
536,AYNA_2006_Brians YN colony__425,2006-10-11,12:00,INCU,Alive,1,1,,NA
537,AYNA_2006_Brians YN colony__425,2006-10-19,12:00,INCU,Alive,1,1,,NA
538,AYNA_2006_Brians YN colony__425,2006-10-28,12:00,INCU,Alive,1,1,,NA
539,AYNA_2006_Brians YN colony__425,2006-11-08,12:00,INCU,Alive,1,1,,NA
540,AYNA_2006_Brians YN colony__425,2006-11-26,12:00,INCU,Alive,1,1,,NA
541,AYNA_2006_Brians YN colony__425,2006-12-13,12:00,INCU,Alive,1,1,,NA
542,AYNA_2006_Brians YN colony__425,2007-03-08,12:00,FAIL,Failed,0,,FAILED,NA
543,AYNA_2006_Brians YN colony__426,2006-09-17,12:00,INCU,Alive,,1,,NA
544,AYNA_2006_Brians YN colony__426,2006-09-20,12:00,INCU,Alive,,1,,NA
545,AYNA_2006_Brians YN colony__426,2006-09-24,12:00,INCU,Alive,,1,,NA
546,AYNA_2006_Brians YN colony__426,2006-09-28,12:00,INCU,Alive,,1,,NA
547,AYNA_2006_Brians YN colony__426,2006-09-30,12:00,INCU,Alive,,1,,NA
548,AYNA_2006_Brians YN colony__426,2006-10-19,12:00,INCU,Alive,,1,,NA
549,AYNA_2006_Brians YN colony__430,2006-09-20,12:00,INCU,Alive,,2,,NA
550,AYNA_2006_Brians YN colony__430,2006-09-28,12:00,FAIL,Failed,0,,A44 loaf near,NA
551,AYNA_2006_Brians YN colony__45,2006-09-20,12:00,INCU,Alive,,1,,NA
552,AYNA_2006_Brians YN colony__45,2006-09-24,12:00,INCU,Alive,,1,,NA
553,AYNA_2006_Brians YN colony__45,2006-09-28,12:00,INCU,Alive,1,1,,NA
554,AYNA_2006_Brians YN colony__45,2006-09-30,12:00,INCU,Alive,1,1,,NA
555,AYNA_2006_Brians YN colony__45,2006-10-03,12:00,INCU,Alive,1,1,,NA
556,AYNA_2006_Brians YN colony__45,2006-10-11,12:00,INCU,Alive,1,1,,NA
557,AYNA_2006_Brians YN colony__45,2006-10-19,12:00,INCU,Alive,1,1,,NA
558,AYNA_2006_Brians YN colony__45,2006-10-28,12:00,INCU,Alive,1,1,,NA
559,AYNA_2006_Brians YN colony__45,2006-11-08,12:00,INCU,Alive,,1,,NA
560,AYNA_2006_Brians YN colony__45,2006-11-26,12:00,INCU,Alive,,2,,NA
561,AYNA_2006_Brians YN colony__48,2006-09-17,12:00,INCU,Alive,,1,,NA
562,AYNA_2006_Brians YN colony__48,2006-09-20,12:00,INCU,Alive,1,1,,NA
563,AYNA_2006_Brians YN colony__48,2006-09-24,12:00,INCU,Alive,1,1,,NA
564,AYNA_2006_Brians YN colony__48,2006-09-28,12:00,INCU,Alive,1,1,,NA
565,AYNA_2006_Brians YN colony__48,2006-09-30,12:00,INCU,Alive,1,1,,NA
566,AYNA_2006_Brians YN colony__48,2006-10-03,12:00,INCU,Alive,1,1,,NA
567,AYNA_2006_Brians YN colony__48,2006-10-11,12:00,INCU,Alive,1,1,,NA
568,AYNA_2006_Brians YN colony__48,2006-10-19,12:00,INCU,Alive,1,1,,NA
569,AYNA_2006_Brians YN colony__48,2006-10-28,12:00,INCU,Alive,1,1,,NA
570,AYNA_2006_Brians YN colony__48,2006-11-08,12:00,INCU,Alive,1,1,,NA
571,AYNA_2006_Brians YN colony__48,2006-11-26,12:00,INCU,Alive,1,1,,NA
572,AYNA_2006_Brians YN colony__48,2006-12-13,12:00,CHIC,Alive,1,1,,NA
573,AYNA_2006_Brians YN colony__48,2007-03-08,12:00,FLED,Fledged,0,,8-58901 - Fledged?,NA
574,AYNA_2006_Brians YN colony__49,2006-09-24,12:00,INCU,Alive,,1,,NA
575,AYNA_2006_Brians YN colony__49,2006-09-28,12:00,INCU,Alive,,1,,NA
576,AYNA_2006_Brians YN colony__503,2006-09-20,12:00,INCU,Alive,,2,,NA
577,AYNA_2006_Brians YN colony__503,2006-09-30,12:00,INCU,Alive,,2,,NA
578,AYNA_2006_Brians YN colony__503,2006-10-03,12:00,INCU,Alive,1,1,,NA
579,AYNA_2006_Brians YN colony__503,2006-10-11,12:00,INCU,Alive,1,1,,NA
580,AYNA_2006_Brians YN colony__503,2006-10-19,12:00,INCU,Alive,1,1,,NA
581,AYNA_2006_Brians YN colony__503,2006-10-28,12:00,INCU,Alive,1,1,,NA
582,AYNA_2006_Brians YN colony__503,2006-11-08,12:00,INCU,Alive,1,1,,NA
583,AYNA_2006_Brians YN colony__503,2006-11-26,12:00,INCU,Alive,1,1,,NA
584,AYNA_2006_Brians YN colony__503,2006-12-13,12:00,CHIC,Alive,1,1,,NA
585,AYNA_2006_Brians YN colony__503,2007-03-08,12:00,FLED,Fledged,0,,8-58920 - Fledged?,NA
